id,user,uid,version,changeset,timestamp
437869276,shoe,223484,1,41542041,2016-08-18T19:20:09Z
438213027,Minh Nguyen,33757,1,41584310,2016-08-20T22:53:04Z
438225907,Minh Nguyen,33757,1,41586343,2016-08-21T04:19:18Z
438947490,Milo,168517,2,46740757,2017-03-10T14:50:04Z
439570291,wilsoncd35,156069,3,41766617,2016-08-29T00:07:56Z
440090998,ridixcr,2508151,1,41835333,2016-08-31T20:34:11Z
440142426,Evanator,451067,2,44944800,2017-01-06T06:19:45Z
441099164,Minh Nguyen,33757,1,41970285,2016-09-07T04:19:53Z
441443164,alecdhuse,214103,1,42004834,2016-09-08T14:01:12Z
441580339,Minh Nguyen,33757,1,42019889,2016-09-09T09:33:20Z
444444790,dannykath,2226712,1,42450253,2016-09-26T16:38:59Z
446751292,SathyaPendyala,3618405,1,42766510,2016-10-10T01:28:23Z
446754016,SathyaPendyala,3618405,1,42766913,2016-10-10T02:13:36Z
449628704,wgatens,4783167,1,43208076,2016-10-27T04:23:01Z
450137107,elkueb,4210803,1,43274502,2016-10-29T23:00:04Z
451320735,Spanholz,2209894,1,43398310,2016-11-04T10:34:01Z
453434369,gregcrago,2063187,1,43660178,2016-11-15T03:11:31Z
454947581,bbmiller,451048,1,43856323,2016-11-21T20:38:22Z
457037880,Haggard86,4792681,1,44092010,2016-12-01T17:35:19Z
459400638,Walleye2013,3208194,1,44376572,2016-12-13T16:46:47Z
462447997,maxerickson,360392,1,44745524,2016-12-29T02:17:29Z
463470106,Walleye2013,3208194,2,44880219,2017-01-03T19:33:12Z
463576195,maxerickson,360392,1,44888968,2017-01-04T04:13:44Z
463779047,maxerickson,360392,1,44913804,2017-01-05T01:49:24Z
463960004,maxerickson,360392,1,44937090,2017-01-05T21:44:48Z
464037122,Evanator,451067,1,44944800,2017-01-06T06:19:42Z
464211342,Spanholz,2209894,2,46892607,2017-03-16T09:46:19Z
464427499,elkueb,4210803,1,44988990,2017-01-07T21:33:07Z
464571555,Spanholz,2209894,1,45006393,2017-01-08T17:13:41Z
464845790,Rich1234,5046269,3,52983669,2017-10-16T14:13:54Z
464961977,imrobinson,3671339,1,45055382,2017-01-10T16:39:57Z
464986789,elkueb,4210803,1,45057623,2017-01-10T18:24:14Z
465060318,elkueb,4210803,1,45065666,2017-01-11T00:33:18Z
465282103,Spanholz,2209894,1,45088580,2017-01-11T21:56:22Z
465656712,Spanholz,2209894,1,45137142,2017-01-13T15:52:31Z
466172677,jkutz1,4118943,1,45198034,2017-01-15T19:36:58Z
466467892,jkutz1,4118943,1,45224838,2017-01-16T19:51:55Z
466473139,jkutz1,4118943,1,45225548,2017-01-16T20:15:45Z
466976054,jkutz1,4118943,1,45278540,2017-01-18T19:07:10Z
466982618,jkutz1,4118943,1,45279454,2017-01-18T19:37:59Z
467411473,Spanholz,2209894,1,45322413,2017-01-20T09:35:40Z
468022102,elkueb,4210803,1,45405314,2017-01-23T16:54:49Z
468549271,elkueb,4210803,1,45452651,2017-01-24T22:30:49Z
468736010,elkueb,4210803,1,45475969,2017-01-25T13:37:18Z
469097289,Walleye2013,3208194,1,45518681,2017-01-26T16:17:18Z
471675459,jgalloway,5184472,1,45766398,2017-02-03T03:39:33Z
472377191,25or6to4,37392,1,45836124,2017-02-05T18:16:21Z
473411062,Walleye2013,3208194,1,45926651,2017-02-08T18:49:45Z
473589192,Walleye2013,3208194,1,45948444,2017-02-09T14:21:06Z
473950541,hofoen,52797,1,45993807,2017-02-11T10:06:30Z
474202620,jgalloway,5184472,1,46025655,2017-02-12T17:27:15Z
474401505,GoWestTravel,3478684,1,46050592,2017-02-13T15:29:31Z
475668601,Spanholz,2209894,1,46223159,2017-02-19T18:20:38Z
476542356,Omnific,1408522,1,46330727,2017-02-23T08:55:44Z
477283909,dcat,160651,1,46416502,2017-02-26T14:04:36Z
477803588,Omnific,1408522,1,46484488,2017-03-01T04:33:48Z
477931703,hofoen,52797,1,46502562,2017-03-01T19:24:43Z
478087244,samely,2512300,1,46523509,2017-03-02T14:20:18Z
478287390,cartasaurus,3673755,1,46550728,2017-03-03T15:00:33Z
478297870,cartasaurus,3673755,1,46552205,2017-03-03T16:16:13Z
478307112,cartasaurus,3673755,1,46553365,2017-03-03T17:07:23Z
478316818,cartasaurus,3673755,1,46554957,2017-03-03T18:17:06Z
478342168,cartasaurus,3673755,1,46558781,2017-03-03T20:56:19Z
478342271,cartasaurus,3673755,1,46558781,2017-03-03T20:56:23Z
478698775,Peter14,13832,1,46605285,2017-03-05T20:09:05Z
479075565,Spanholz,2209894,1,46655473,2017-03-07T15:49:50Z
479760697,Nate_M,5463022,1,46744869,2017-03-10T17:52:59Z
479965995,Nate_M,5463022,1,46774870,2017-03-11T23:40:28Z
479967822,Omnific,1408522,1,46775093,2017-03-12T00:05:12Z
480676880,elkueb,4210803,1,46873802,2017-03-15T16:24:18Z
480815495,Spanholz,2209894,1,46892961,2017-03-16T10:01:52Z
481591502,Matt Buchwald,5452037,1,47012903,2017-03-20T13:32:43Z
481858257,Sneas,1259449,1,47049477,2017-03-21T19:49:12Z
482239985,Matt Buchwald,5452037,1,47096118,2017-03-23T12:43:08Z
482252448,Matt Buchwald,5452037,1,47098161,2017-03-23T14:17:11Z
484153569,homeslice60148,365944,1,47344686,2017-04-01T03:16:50Z
485425009,stangoodman,224610,1,47553480,2017-04-07T21:41:26Z
486181219,MikeN,135163,1,47664802,2017-04-11T17:45:26Z
486954413,Spanholz,2209894,1,47809578,2017-04-15T10:04:21Z
488494941,wolfgang8741,307520,1,48007814,2017-04-21T15:57:01Z
491231800,25or6to4,37392,1,48380859,2017-05-04T03:05:55Z
493960252,Evanator,451067,1,48737579,2017-05-16T17:21:39Z
495251133,asciiphil,247807,1,48894988,2017-05-22T17:30:37Z
495464180,Jonah Adkins,1820939,1,48915978,2017-05-23T12:31:32Z
498960897,Omnific,1408522,2,49785162,2017-06-24T02:05:42Z
501875996,MikeN,135163,1,49681886,2017-06-20T03:03:52Z
504617524,Spanholz,2209894,1,49993720,2017-07-02T20:52:14Z
504895716,Omnific,1408522,1,50020771,2017-07-03T22:52:26Z
506268729,dcat,160651,1,50159267,2017-07-09T18:44:48Z
518410357,rickth,1872566,1,51415744,2017-08-24T19:01:38Z
520126928,maxerickson,360392,1,51594087,2017-08-30T20:50:58Z
520714041,maxerickson,360392,1,51659287,2017-09-02T03:15:27Z
521040285,Rich1234,5046269,1,51695778,2017-09-03T15:37:53Z
521049810,Rich1234,5046269,1,51696963,2017-09-03T16:33:43Z
521072403,maxerickson,360392,1,51699752,2017-09-03T18:37:08Z
521262146,Rich1234,5046269,1,51721826,2017-09-04T14:06:05Z
521351741,maxerickson,360392,1,51729696,2017-09-04T19:46:57Z
525725152,Jack Manon,6638727,1,52158241,2017-09-18T22:06:04Z
527548550,dkiselev,230942,1,52356568,2017-09-25T13:50:18Z
527548653,dkiselev,230942,1,52356568,2017-09-25T13:50:23Z
527943048,dkiselev,230942,1,52396241,2017-09-26T20:02:16Z
527943237,dkiselev,230942,1,52396241,2017-09-26T20:02:22Z
527943362,dkiselev,230942,1,52396241,2017-09-26T20:02:29Z
527943484,dkiselev,230942,1,52396241,2017-09-26T20:02:35Z
532959621,Rich1234,5046269,1,52984486,2017-10-16T14:52:33Z
539190045,Spanholz,2209894,1,53605020,2017-11-08T09:31:20Z
